,symbol,currency,categoryName,currencyProfit,quoteId,quoteIdCross,marginMode,profitMode,pipsPrecision,contractSize,exemode,time,expiration,stopsLevel,precision,swapType,stepRuleId,type,instantMaxVolume,groupName,description,longOnly,trailingEnabled,marginHedgedStrong,swapEnable,percentage,bid,ask,high,low,lotMin,lotMax,lotStep,tickSize,tickValue,swapLong,swapShort,leverage,spreadRaw,spreadTable,starting,swap_rollover3days,marginMaintenance,marginHedged,initialMargin,timeString,currencyPair,shortSelling
4967,INTC.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360376435,,0,2,2,671,3159,2147483647,US,Intel Corp CFD ,False,False,False,True,100.0,28.52,28.64,29.23,28.29,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.12,12.0,,0,0,0,0,Tue Dec 06 21:59:36 CET 2022,False,True
4968,GWW.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360389943,,0,2,2,671,13,2147483647,US,WW Grainger Inc CFD,False,False,False,True,100.0,579.33,581.82,588.97,574.48,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,2.49,249.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,True
4969,VRTU.US_4,USD,STC,USD,6,4,103,6,2,1,1,1612990024199,,0,2,2,671,13,2147483647,US,Virtusa CORP CFD,True,False,False,True,100.0,51.24,51.41,0.0,0.0,1.0,1000000.0,1.0,0.01,0.01,-0.01263,-0.01237,100.0,0.17,17.0,,0,0,0,0,Wed Feb 10 21:47:04 CET 2021,False,False
4970,AVXL.US,USD,STC,USD,6,15,104,6,2,1,1,1670360230850,,0,2,2,12,2436,2147483647,US,Anavex Life Sciences Corp,True,False,False,True,100.0,8.41,8.44,9.15,8.39,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.03,3.0,,0,0,0,0,Tue Dec 06 21:57:10 CET 2022,False,False
4971,UPST.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360388441,,0,2,2,671,13,2147483647,US,Upstart Holdings Inc CFD,False,False,False,True,100.0,17.06,17.14,17.35,16.4,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,30.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:48 CET 2022,False,True
4972,RRC.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393446,,0,2,2,12,2436,2147483647,US,Range Resources Corp,True,False,False,True,100.0,25.43,25.45,25.55,24.78,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
4973,PDX.SE,SEK,STC,SEK,6,15,104,6,2,1,1,1670344799456,,0,2,2,224,2432,2147483647,Sweden,Paradox Interactive AB (publ),True,False,False,True,100.0,196.2,196.8,199.15,194.6,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.6,60.0,,0,0,0,0,Tue Dec 06 17:39:59 CET 2022,False,False
4974,DS.US,USD,STC,USD,6,15,104,6,4,1,1,1670360173822,,0,4,2,12,2436,2147483647,US,Drive Shack Inc,True,False,False,True,100.0,0.468,0.4718,0.5089,0.4602,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0038,38.0,,0,0,0,0,Tue Dec 06 21:56:13 CET 2022,False,False
4975,FSLY.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360376937,,0,2,2,671,13,2147483647,US,Fastly Inc - class A CFD,False,False,False,True,100.0,9.31,9.36,9.72,9.17,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,100.0,0.05,5.0,,0,0,0,0,Tue Dec 06 21:59:36 CET 2022,False,True
4976,DLN.UK_9,GBP,STC,GBP,6,15,104,6,2,1,1,1670345040625,,0,2,2,224,2434,2147483647,UK,Derwent London PLC,True,False,False,True,100.0,23.4,23.42,23.64,23.22,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 17:44:00 CET 2022,False,False
4977,MARK.US,USD,STC,USD,6,15,104,6,4,1,1,1670359885639,,0,4,2,12,2436,2147483647,US,Remark Holdings Inc,True,False,False,True,100.0,0.2167,0.2198,0.2271,0.2133,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.0031,31.0,,0,0,0,0,Tue Dec 06 21:51:25 CET 2022,False,False
4978,HIK.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1670345078651,,0,3,2,572,14,2147483647,UK,Hikma Pharmaceuticals PLC CFD,False,False,False,True,100.0,15.067,15.123,15.386,14.882,1.0,1000000.0,1.0,0.001,0.001,-0.02063,-0.00437,20.0,0.056,56.0,,0,0,0,0,Tue Dec 06 17:44:38 CET 2022,False,True
4979,CORP.UK,USD,ETF,USD,6,15,104,6,4,1,1,1670344501244,,0,4,2,272,3055,2147483647,ETFs,iShares Global Corp Bond UCITS ETF (Dist USD),True,False,False,True,100.0,85.62,85.77,85.8,85.14,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.15,1500.0,,0,0,0,0,Tue Dec 06 17:35:01 CET 2022,False,False
4980,COIN.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393446,,0,2,2,12,2436,2147483647,US,Coinbase Global Inc - class A,True,False,False,True,100.0,42.14,42.35,46.55,41.67,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.21,21.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
4981,UNISWAP,UNI,CRT,USD,5,4,101,5,0,1,1,1670364868661,,0,3,3,4,3613,2147483647,Crypto,Uniswap,False,True,False,True,100.0,5.98,6.185,6.135,5.943,5.0,2000.0,1.0,0.001,0.001,-0.097222,-0.027778,50.0,0.205,0.205,,0,0,0,0,Tue Dec 06 23:14:28 CET 2022,True,True
4982,TNET.BE_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670344934034,,0,3,2,224,2417,2147483647,Belgium,Telenet Group Holding NV,True,False,False,True,100.0,14.0,14.03,14.29,13.92,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.03,30.0,,0,0,0,0,Tue Dec 06 17:42:14 CET 2022,False,False
4983,BPOP.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360377937,,0,2,2,671,13,2147483647,US,Popular Inc CFD,False,False,False,True,100.0,66.27,66.56,66.92,65.46,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,30.0,0.29,29.0,,0,0,0,0,Tue Dec 06 21:59:37 CET 2022,False,True
4984,MCK.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393946,,0,2,2,12,2436,2147483647,US,McKesson Corp,True,False,False,True,100.0,376.99,377.14,383.61,375.16,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.15,15.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
4985,HBR.UK_4,GBP,STC,GBP,6,4,103,6,4,1,1,1670345060140,,0,4,2,572,14,2147483647,UK,Harbour Energy PLC CFD,False,False,False,True,100.0,3.092,3.104,3.103,3.001,1.0,1000000.0,1.0,0.0001,0.0001,-0.02063,-0.00437,20.0,0.012,120.0,,0,0,0,0,Tue Dec 06 17:44:20 CET 2022,False,True
4986,MDC.UK_9,GBP,STC,GBP,6,15,104,6,3,1,1,1670345027617,,0,3,2,224,2434,2147483647,UK,Mediclinic International PLC,True,False,False,True,100.0,4.958,4.964,4.99,4.944,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.006,6.0,,0,0,0,0,Tue Dec 06 17:43:47 CET 2022,False,False
4987,EXC.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360393946,,0,2,2,671,13,2147483647,US,Exelon Corp CFD,False,False,False,True,100.0,42.83,42.99,42.91,41.63,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.16,16.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
4988,KOD.US,USD,STC,USD,6,15,104,6,2,1,1,1670360378438,,0,2,2,12,2436,2147483647,US,Kodiak Sciences Inc,True,False,False,True,100.0,7.18,7.24,7.27,7.08,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.06,6.0,,0,0,0,0,Tue Dec 06 21:59:38 CET 2022,False,False
4989,NVS.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360360424,,0,2,2,671,13,2147483647,US,Novartis AG - ADR CFD,False,False,False,True,100.0,90.55,90.88,91.09,90.02,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.33,33.0,,0,0,0,0,Tue Dec 06 21:59:20 CET 2022,False,True
4990,SMSN.UK_4,USD,STC,USD,6,4,103,6,2,1,1,1670341499150,,0,2,2,572,885,2147483647,UK,Samsung Electronics Co Ltd CFD - GDR ,False,False,False,True,100.0,1113.8,1117.7,1118.8,1103.3,1.0,1000000.0,1.0,0.01,0.01,-0.02063,-0.00437,30.0,3.9,390.0,,0,0,0,0,Tue Dec 06 16:44:59 CET 2022,False,True
4991,IUHC.UK,USD,ETF,USD,6,15,104,6,4,1,1,1670345095161,,0,4,2,272,3055,2147483647,ETFs,iShares S&P 500 Health Care Sector UCITS ETF (Acc USD),True,False,False,True,100.0,10.54,10.555,10.63,10.535,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.015,150.0,,0,0,0,0,Tue Dec 06 17:44:55 CET 2022,False,False
4992,AXFO.SE_9,SEK,STC,SEK,6,15,104,6,2,1,1,1670344789951,,0,2,2,225,2432,2147483647,Sweden,Axfood AB,True,False,False,True,100.0,284.1,284.4,286.0,281.3,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.3,30.0,,0,0,0,0,Tue Dec 06 17:39:49 CET 2022,False,False
4993,HOLX.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360390443,,0,2,2,12,2436,2147483647,US,Hologic Inc,True,False,False,True,100.0,74.33,74.39,75.57,73.34,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.06,6.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,False
4994,FAST.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360362928,,0,2,2,671,13,2147483647,US,Fastenal Co CFD,False,False,False,True,100.0,49.96,50.13,51.07,49.6,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.17,17.0,,0,0,0,0,Tue Dec 06 21:59:22 CET 2022,False,True
4995,ING.FR_9,EUR,STC,EUR,6,15,104,6,4,1,1,1604681090124,,0,4,2,225,2423,2147483647,France,Ingenico Group SA,True,False,False,True,100.0,125.05,125.55,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.5,5000.0,,0,0,0,0,Fri Nov 06 17:44:50 CET 2020,False,False
4996,BIO.ES,EUR,STC,EUR,6,15,104,6,4,1,1,1626359791653,,0,4,2,223,2431,2147483647,Spain,Biosearch SA,True,False,False,True,100.0,2.195,2.2,0.0,0.0,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.005,50.0,,0,0,0,0,Thu Jul 15 16:36:31 CEST 2021,False,False
4997,XLU.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1670360393445,,0,2,2,671,70,2147483647,ETF,Utilities Select Sector SPDR ETF CFD ,False,False,False,True,100.0,70.87,71.1,70.87,70.15,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.23,23.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,True
4998,TD.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360361926,,0,2,2,12,2436,2147483647,US,Toronto-Dominion Bank,True,False,False,True,100.0,66.19,66.21,67.19,65.52,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:59:21 CET 2022,False,False
4999,TREE.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393946,,0,2,2,12,2436,2147483647,US,LendingTree Inc,True,False,False,True,100.0,22.78,22.8,23.44,21.73,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
5000,SPXL.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1670360393946,,0,2,2,671,70,2147483647,ETF,"Direxion Daily S&P 500 Bull 3X Shares (Dist, USD) CFD",True,False,False,True,100.0,67.86,68.1,71.2,66.75,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,100.0,0.24,24.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
5001,REY.IT_9,EUR,STC,EUR,6,15,104,6,2,1,1,1670345094160,,0,2,2,224,2425,2147483647,Italy,Reply SpA,True,False,False,True,100.0,114.0,114.2,116.1,112.7,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.2,20.0,,0,0,0,0,Tue Dec 06 17:44:54 CET 2022,False,False
5002,BVIC.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1670345040625,,0,3,2,624,14,2147483647,UK,Britvic PLC CFD,False,False,False,True,100.0,8.132,8.168,8.202,8.062,1.0,1000000.0,1.0,0.001,0.001,-0.02063,-0.00437,20.0,0.036,36.0,,0,0,0,0,Tue Dec 06 17:44:00 CET 2022,False,True
5003,NTRA.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360390444,,0,2,2,671,13,2147483647,US,Natera Inc CFD,False,False,False,True,100.0,38.4,38.54,40.04,37.73,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.14,14.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,True
5004,ELE.ES_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345097165,,0,3,2,225,2431,2147483647,Spain,Endesa SA,True,False,False,True,100.0,17.965,17.97,18.13,17.825,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.005,5.0,,0,0,0,0,Tue Dec 06 17:44:57 CET 2022,False,False
5005,CI.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360389943,,0,2,2,671,3159,2147483647,US,Cigna Corp CFD,False,False,False,True,100.0,327.93,329.08,330.44,323.4,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,1.15,115.0,,0,0,0,0,Tue Dec 06 21:59:49 CET 2022,False,True
5006,AAL.UK_4,GBP,STC,GBP,6,4,103,6,3,1,1,1670345096163,,0,3,2,625,14,2147483647,UK,Anglo American PLC CFD,False,False,False,True,100.0,33.25,33.365,33.524,32.815,1.0,1000000.0,1.0,0.001,0.001,-0.02063,-0.00437,20.0,0.115,115.0,,0,0,0,0,Tue Dec 06 17:44:56 CET 2022,False,True
5007,FLS.DK_4,DKK,STC,DKK,6,4,103,6,2,1,1,1670342987694,,0,2,2,572,1352,2147483647,Denmark,FLSmidth & Co A/S CFD,False,False,False,True,100.0,218.1,219.2,222.8,215.8,1.0,1000000.0,1.0,0.01,0.01,-0.01749,-0.00751,20.0,1.1,110.0,,0,0,0,0,Tue Dec 06 17:09:47 CET 2022,False,True
5008,NTRS.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360360926,,0,2,2,12,2436,2147483647,US,Northern Trust Corp,True,False,False,True,100.0,88.57,88.65,89.56,87.65,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:20 CET 2022,False,False
5009,RXL.FR_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345094660,,0,3,2,225,2423,2147483647,France,Rexel SA,True,False,False,True,100.0,17.72,17.73,17.78,17.425,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.01,10.0,,0,0,0,0,Tue Dec 06 17:44:54 CET 2022,False,False
5010,EB.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360378437,,0,2,2,671,13,2147483647,US,Eventbrite Inc - class A CFD,True,False,False,True,100.0,6.78,6.84,7.15,6.78,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,30.0,0.06,6.0,,0,0,0,0,Tue Dec 06 21:59:38 CET 2022,False,False
5011,ACAST.SE,SEK,STC,SEK,6,15,104,6,4,1,1,1670344790952,,0,4,2,226,2432,2147483647,Sweden,Acast AB,True,False,False,True,100.0,6.265,6.33,6.62,6.175,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.065,650.0,,0,0,0,0,Tue Dec 06 17:39:50 CET 2022,False,False
5012,ADS.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1670345097666,,0,2,2,572,3154,2147483647,Germany,Adidas AG CFD,False,False,False,True,100.0,118.74,119.18,122.31,118.18,1.0,1000000.0,1.0,0.01,0.01,-0.01636,-0.00864,20.0,0.44,44.0,,0,0,0,0,Tue Dec 06 17:44:57 CET 2022,False,True
5013,POM.FR_9,EUR,STC,EUR,6,15,104,6,3,1,1,1670345084157,,0,3,2,224,2423,2147483647,France,Cie Plastic Omnium SA,True,False,False,True,100.0,13.92,13.96,13.98,13.5,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.04,40.0,,0,0,0,0,Tue Dec 06 17:44:44 CET 2022,False,False
5014,LBT.PL,PLN,STC,PLN,6,15,104,6,3,1,1,1670317570658,,0,3,2,221,2429,2147483647,Poland,Libet SA,True,False,False,True,100.0,1.42,1.45,1.38,1.38,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.03,30.0,,0,0,0,0,Tue Dec 06 10:06:10 CET 2022,False,False
5015,SCI.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360360425,,0,2,2,12,2436,2147483647,US,Service Corp International,True,False,False,True,100.0,69.37,69.46,69.9,68.82,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.09,9.0,,0,0,0,0,Tue Dec 06 21:59:20 CET 2022,False,False
5016,CBU0.UK,USD,ETF,USD,6,15,104,6,4,1,1,1670345098666,,0,4,2,375,3055,2147483647,ETFs,iShares USD Treasury Bond 7-10yr UCITS ETF USD Acc,True,False,False,True,100.0,141.22,141.34,141.46,140.7,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.12,1200.0,,0,0,0,0,Tue Dec 06 17:44:58 CET 2022,False,False
5017,ASH.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360388441,,0,2,2,671,13,2147483647,US,Ashland Inc CFD,False,False,False,True,100.0,111.65,112.38,112.89,109.7,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,25.0,0.73,73.0,,0,0,0,0,Tue Dec 06 21:59:48 CET 2022,False,True
5018,FTV.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360377437,,0,2,2,671,13,2147483647,US,Fortive Corp CFD,False,False,False,True,100.0,66.34,66.57,67.15,65.84,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.23,23.0,,0,0,0,0,Tue Dec 06 21:59:37 CET 2022,False,True
5019,JUN3.DE_4,EUR,STC,EUR,6,4,103,6,2,1,1,1670345098667,,0,2,2,624,10,2147483647,Germany,Jungheinrich AG Preference Shares CFD - preference shares,False,False,False,True,100.0,28.21,28.37,28.81,28.03,1.0,1000000.0,1.0,0.01,0.01,-0.01636,-0.00864,25.0,0.16,16.0,,0,0,0,0,Tue Dec 06 17:44:58 CET 2022,False,True
5020,CVAC.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360388441,,0,2,2,671,13,2147483647,US,CureVac NV CFD,False,False,False,True,100.0,7.36,7.44,7.5,7.28,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,50.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:48 CET 2022,False,True
5021,SXIPEX.DE,EUR,ETF,EUR,6,15,104,6,3,1,1,1670345094660,,0,3,2,226,3052,2147483647,ETFs,iShares STOXX Europe 600 Insurance UCITS ETF (Dist EUR),True,False,False,True,100.0,32.16,32.21,32.27,31.99,1.0,1000000.0,1.0,0.001,0.001,0.0,0.0,100.0,0.05,50.0,,0,0,0,0,Tue Dec 06 17:44:54 CET 2022,False,False
5022,DSY.FR_4,EUR,STC,EUR,6,4,103,6,3,1,1,1670345098667,,0,3,2,625,15,2147483647,France,Dassault Systemes CFD,False,False,False,True,100.0,34.997,35.113,35.836,34.842,1.0,1000000.0,1.0,0.001,0.001,-0.01636,-0.00864,20.0,0.116,116.0,,0,0,0,0,Tue Dec 06 17:44:58 CET 2022,False,True
5023,STA.PL,PLN,STC,PLN,6,15,104,6,2,1,1,1670338425472,,0,2,2,222,2429,2147483647,Poland,Starward Industries SA,True,False,False,True,100.0,69.0,69.4,67.4,65.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.4,40.0,,0,0,0,0,Tue Dec 06 15:53:45 CET 2022,False,False
5024,SHI.UK_4,GBP,STC,GBP,6,4,103,6,4,1,1,1670345012607,,0,4,2,623,14,2147483647,UK,SIG PLC CFD,False,False,False,True,100.0,0.304,0.308,0.307,0.299,1.0,1000000.0,1.0,0.0001,0.0001,-0.02063,-0.00437,100.0,0.004,40.0,,0,0,0,0,Tue Dec 06 17:43:32 CET 2022,False,True
5025,ELF.US,USD,STC,USD,6,15,104,6,2,1,1,1670360376436,,0,2,2,12,2436,2147483647,US,elf Beauty Inc,True,False,False,True,100.0,54.98,55.08,55.62,53.5,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Tue Dec 06 21:59:36 CET 2022,False,False
5026,MAK.PL,PLN,STC,PLN,6,15,104,6,2,1,1,1670335447211,,0,2,2,222,2429,2147483647,Poland,Makarony Polskie SA,True,False,False,True,100.0,7.92,8.02,7.92,7.9,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Tue Dec 06 15:04:07 CET 2022,False,False
5027,FICO.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360377938,,0,2,2,671,13,2147483647,US,Fair Isaac Corp CFD,False,False,False,True,100.0,606.44,609.37,609.23,593.04,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,2.93,293.0,,0,0,0,0,Tue Dec 06 21:59:37 CET 2022,False,True
5028,BAMI.IT_4,EUR,STC,EUR,6,4,103,6,4,1,1,1670345098667,,0,4,2,572,16,2147483647,Italy,Banco BPM SpA CFD,False,False,False,True,100.0,3.153,3.166,3.181,3.139,1.0,1000000.0,1.0,0.0001,0.0001,-0.01636,-0.00864,20.0,0.013,130.0,,0,0,0,0,Tue Dec 06 17:44:58 CET 2022,False,True
5029,XPO.US,USD,STC,USD,6,15,104,6,2,1,1,1670360377436,,0,2,2,12,2436,2147483647,US,XPO Logistics Inc,True,False,False,True,100.0,35.7,35.83,36.0,35.3,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.13,13.0,,0,0,0,0,Tue Dec 06 21:59:37 CET 2022,False,False
5030,GE.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360392945,,0,2,2,12,2436,2147483647,US,General Electric Co,True,False,False,True,100.0,85.18,85.19,87.03,84.43,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.01,1.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,False
5031,BB.US,USD,STC,USD,6,15,104,6,2,1,1,1670360085276,,0,2,2,12,2436,2147483647,US,BlackBerry Ltd,True,False,False,True,100.0,4.58,4.6,4.85,4.55,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.02,2.0,,0,0,0,0,Tue Dec 06 21:54:45 CET 2022,False,False
5032,LQD.US_5,USD,ETF,USD,6,4,103,6,2,1,1,1670360330407,,0,2,2,671,70,2147483647,ETF,iShares iBoxx $ Investment Grade Corporate Bond ETF CFD,False,False,False,True,100.0,108.59,108.95,108.79,108.36,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,50.0,0.36,36.0,,0,0,0,0,Tue Dec 06 21:58:50 CET 2022,False,True
5033,AER.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360390443,,0,2,2,12,2436,2147483647,US,AerCap Holdings NV,True,False,False,True,100.0,59.99,60.12,60.52,59.24,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.13,13.0,,0,0,0,0,Tue Dec 06 21:59:50 CET 2022,False,False
5034,PTN.US,USD,STC,USD,6,15,104,6,2,1,1,1670360276370,,0,2,2,12,2436,2147483647,US,Palatin Technologies Inc,True,False,False,True,100.0,3.48,3.58,3.64,3.42,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.1,10.0,,0,0,0,0,Tue Dec 06 21:57:56 CET 2022,False,False
5035,AMBA.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393946,,0,2,2,12,2436,2147483647,US,Ambarella Inc,True,False,False,True,100.0,73.52,73.86,74.95,72.69,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.34,34.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
5036,EURUSD,EUR,FX,USD,5,4,101,5,4,100000,1,1670363997173,,0,5,3,5,971,2147483647,Major,Euro to American Dollar,False,True,False,True,100.0,1.04648,1.04709,1.05324,1.04588,0.01,100.0,0.01,1e-05,1.0,-0.010502,0.004946,3.33,0.00061,6.1,,0,0,0,0,Tue Dec 06 22:59:57 CET 2022,True,True
5037,CEG.US_9,USD,STC,USD,6,15,104,6,2,1,1,1670360393446,,0,2,2,12,2436,2147483647,US,Constellation Energy Corp,True,False,False,True,100.0,90.62,90.67,90.8,89.33,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.05,5.0,,0,0,0,0,Tue Dec 06 21:59:53 CET 2022,False,False
5038,1AT.PL,PLN,STC,PLN,6,15,104,6,2,1,1,1670342601932,,0,2,2,222,2429,2147483647,Poland,Atal SA ,True,False,False,True,100.0,32.0,32.3,32.2,32.0,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.3,30.0,,0,0,0,0,Tue Dec 06 17:03:21 CET 2022,False,False
5039,VTL.PL,PLN,STC,PLN,6,15,104,6,4,1,1,1670343321436,,0,4,2,223,2429,2147483647,Poland,Vistal Gdynia SA,True,False,False,True,100.0,0.752,0.79,0.78,0.739,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.038,380.0,,0,0,0,0,Tue Dec 06 17:15:21 CET 2022,False,False
5040,VIOT.US,USD,STC,USD,6,15,104,6,4,1,1,1670359929676,,0,4,2,12,2436,2147483647,US,Viomi Technology Co Ltd - ADR,True,False,False,True,100.0,1.07,1.12,1.1,0.9702,1.0,1000000.0,1.0,0.0001,0.0001,0.0,0.0,100.0,0.05,500.0,,0,0,0,0,Tue Dec 06 21:52:09 CET 2022,False,False
5041,ALIFB.SE,SEK,STC,SEK,6,15,104,6,2,1,1,1670344743413,,0,2,2,224,2432,2147483647,Sweden,AddLife AB - class B,True,False,False,True,100.0,110.9,111.2,118.2,110.1,1.0,1000000.0,1.0,0.01,0.01,0.0,0.0,100.0,0.3,30.0,,0,0,0,0,Tue Dec 06 17:39:03 CET 2022,False,False
5042,SLM.US_4,USD,STC,USD,6,4,103,6,2,1,1,1670360392945,,0,2,2,671,13,2147483647,US,SLM Corp CFD,False,False,False,True,100.0,16.71,16.79,16.97,16.46,1.0,1000000.0,1.0,0.01,0.01,-0.02308,-0.00192,20.0,0.08,8.0,,0,0,0,0,Tue Dec 06 21:59:52 CET 2022,False,True
